content_id,client_id,baseline_score,baseline_action,baseline_reason_code,avg_position,days_since_last_update,ctr,word_count,impressions_90d
content_e06389cec5c1,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.0,104,0.01,3222.0,19572
content_69e92ae08f64,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,12.3,104,0.0,2987.0,8
content_71586c20ea08,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.7,104,0.42,1307.0,4750
content_a38dd531fd8f,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.5,104,0.01,,22716
content_7e5403d3ce2b,client_8722616204,75,prune,LOW_IMPRESSIONS_OLD_PAGE,5.7,104,0.0,4498.0,12
content_ce611830d125,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.0,,1409
content_333235b99e37,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.5,104,0.22,,8725
content_2ef9c2aa3df6,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.2,104,0.0,,62
content_7d85ac62f5de,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.0,104,0.17,,2946
content_31d3f5af8163,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,13.5,104,0.53,5779.0,6574
content_130e3b3763cb,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,11.6,104,0.26,1381.0,1150
content_a2f1cb1ac27a,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.8,104,0.23,,1727
content_0a5e5e5f58bc,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,13.4,104,0.14,1359.0,2154
content_1cfa9d635f7f,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.9,104,0.11,4937.0,4688
content_8110f33e6b16,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.6,104,0.16,,79872
content_c59805c2db9d,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.3,104,0.1,,11904
content_5f5a9c0c10f3,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.3,104,0.0,,345
content_5cd81a1cace5,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.2,104,0.25,3908.0,2842
content_3cd91a252207,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.1,104,0.0,,412
content_677efe624801,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.2,104,0.44,,7791
content_c9da4ca41bc1,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.4,104,0.2,,15547
content_0507ad2b8562,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,0.02,6451.0,4209
content_db581a0e8733,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,11.2,104,0.75,6991.0,34174
content_185bb214cb49,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.9,104,0.24,1361.0,1238
content_48cecb04b88e,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.0,98,0.0,1570.0,38
content_f1da309fe5c1,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,19.5,104,0.15,5179.0,1342
content_23b1f26767c0,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.7,104,0.49,3311.0,11320
content_c5efe4d3335d,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.1,104,0.84,,1898
content_3048eb4e44af,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.7,104,0.33,,7049
content_f525482849ac,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,12.6,104,0.0,,2935
content_79c84727d50d,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.0,104,1.01,1677.0,3758
content_2f5f76271b4c,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.7,104,0.15,,1369
content_ff9d27a58b7b,client_4e07408562,75,expand,STRIKING_THIN_CONTENT,11.5,104,0.0,,505
content_af6dfd1e84e9,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.4,104,0.07,5583.0,1458
content_2c22efc5bcf3,client_4ec9599fc2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,5.5,104,0.0,1087.0,46
content_c9b10b7896a1,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,10.3,92,0.0,1360.0,6
content_d7f347ad83ce,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.1,104,0.12,,6671
content_474bc8a4a3cb,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.7,98,0.0,2066.0,3
content_43b5e32a41bf,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.7,104,0.37,,267
content_10dccec1054e,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.6,104,0.06,,6214
content_8391ee7bef63,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.7,104,0.18,6812.0,13670
content_cd34bef718d6,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.6,104,0.29,,4838
content_c51b117fd28c,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,15.6,104,0.0,,729
content_a32ad269be7b,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,11.8,104,0.7,3096.0,3568
content_1eebdcbead2d,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,20.0,104,0.0,5961.0,300
content_8c2f9850d042,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.9,104,0.0,,608
content_30c891b71557,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.66,6260.0,2276
content_33e1340be022,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,5.0,102,0.0,1469.0,1
content_db5b1421e928,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.6,104,0.14,,4232
content_5e85d556a9eb,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.1,104,0.43,1618.0,1613
content_8a09452a22fd,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,10.5,104,0.12,1432.0,1673
content_d10c7372129c,client_624b60c58c,75,prune,LOW_IMPRESSIONS_OLD_PAGE,7.4,104,0.0,3542.0,33
content_f42eb861c6dd,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.5,104,0.13,,152467
content_e7e9b15555b5,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,18.7,104,0.0,,708
content_b3c00e740b1b,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,0.13,2525.0,795
content_24e64303de4d,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,17.3,104,0.27,1564.0,2184
content_5eabfc22996f,client_8527a891e2,75,refresh,STRIKING_STALE_CONTENT,10.3,104,0.0,3620.0,50
content_df00b817750f,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,12.8,104,0.57,3899.0,2268
content_706a56cc86de,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,12.8,104,0.0,,4230
content_a919ce9c0ce3,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.6,104,0.0,1545.0,75
content_4a0fa0472df4,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.3,104,0.38,,17928
content_36437cb9b948,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.8,104,0.54,,9151
content_d362913cb9a1,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,10.7,104,0.0,5961.0,257
content_104f5629949c,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.7,104,0.88,,10365
content_33ff31dd0c82,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,13.6,104,0.22,3490.0,1790
content_3f75aadd21f4,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,11.7,104,0.2,1473.0,1003
content_20d5286b9afa,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.6,92,0.0,1544.0,16
content_03d2dad2de0d,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.2,104,0.13,3401.0,30246
content_2a42f4cce9c6,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.8,104,0.0,,303
content_e9785b5bd320,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,13.9,104,0.0,,1826
content_ebd349bad46d,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,15.7,104,0.21,5629.0,469
content_f8d89c2b800a,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.4,104,0.39,,17260
content_a21fc76d206e,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.1,104,0.26,,16357
content_3ea10f7d98b9,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.2,104,0.03,,3071
content_b8b3cb82d86a,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,19.1,104,0.13,6191.0,786
content_59a9f3b446ee,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.5,104,0.25,,8524
content_ae60399f8455,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,17.3,104,0.0,,529
content_e29d06480fc8,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,11.2,104,0.23,,3469
content_8fc0c89cbc32,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.1,104,0.27,,8272
content_9440ff199d5a,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,10.5,104,0.11,,3541
content_7588a9fa0370,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.4,104,0.17,,2331
content_eec51c1f0c59,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,18.9,104,0.45,6187.0,18546
content_1e783d1fd0c7,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.6,104,0.1,5553.0,7112
content_ef2dd3a85644,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.0,,772
content_c037f627c438,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,11.9,104,0.0,1784.0,726
content_7bc739e02cff,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.0,104,0.12,,816
content_d528ddbf6c57,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.0,104,0.45,,12965
content_f0cb16433ca0,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.0,1543.0,232
content_38fda843c725,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.8,104,0.23,,34909
content_6779f2b0058c,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.2,1261.0,2972
content_4f1a280698ef,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.1,104,0.06,3219.0,11062
content_f7fbace6cc40,client_4ec9599fc2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,9.8,104,0.0,,8
content_01bd12b74bfa,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.0,104,0.44,,6089
content_126315bdf3fd,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.9,104,0.0,,165
content_a695b102ab74,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,0.0,5821.0,374
content_c7e791d47cca,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,13.3,104,1.4,5607.0,997
content_375789e258fe,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.3,104,0.15,,3254
content_fce6213493fd,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.1,104,0.45,,1761
content_66c6f20591ec,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.2,104,0.06,3015.0,6622
content_e31bcb95fda5,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.8,98,0.0,1677.0,17
content_6efb62ed1580,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,13.9,104,0.16,,1281
content_1e1f3b791a48,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.8,104,0.0,1415.0,682
content_321ecbe651a7,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.4,104,0.05,4321.0,26039
content_a0e0cffaef37,client_8527a891e2,75,refresh,STRIKING_STALE_CONTENT,15.2,98,0.0,1970.0,6
content_808ba8c29edb,client_4e07408562,75,expand,STRIKING_THIN_CONTENT,15.9,104,0.0,,114
content_03bcb8092a4e,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,5.5,92,0.0,1758.0,6
content_f51e681dcb3e,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,0.49,,812
content_5d3dfb80a423,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.5,104,0.07,,97235
content_d191505fad99,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.4,104,0.74,,1754
content_1de025a8c508,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,16.0,104,0.0,,7087
content_5aeeee0d8a7c,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.4,104,0.0,1432.0,795
content_574de27d92cf,client_4ec9599fc2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,6.5,104,0.0,1396.0,10
content_c65ee459f729,client_f369cb89fc,75,refresh,STRIKING_STALE_CONTENT,17.4,106,0.0,2898.0,6526
content_a860ee9e7ae4,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.0,104,0.0,4049.0,1
content_cc5f4732257f,client_9f14025af0,75,prune,LOW_IMPRESSIONS_OLD_PAGE,10.9,151,0.0,952.0,28
content_67c4b91c38b0,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.7,104,0.0,,502
content_d85e106be16f,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,13.2,104,0.0,1336.0,229
content_a81f73768b8b,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.1,104,0.14,,699
content_b4a3d5ad5ff4,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.0,104,0.29,1199.0,2793
content_92712b534e6b,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,13.6,104,0.38,5818.0,4245
content_d5151ee52da5,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,12.6,104,0.37,3636.0,543
content_130c9d60b528,client_7f2253d7e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.1,106,0.37,2866.0,3832
content_08e18cccfb3e,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.7,104,0.0,6744.0,59
content_222fd5af2fd2,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.7,104,0.39,1528.0,14186
content_d054b81a3bfe,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,15.5,104,0.19,,3089
content_7f73aabc5c53,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,14.4,104,0.83,3139.0,120
content_16adc0565c50,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,12.0,104,0.0,,175
content_95d32ff9e7ae,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.8,104,0.24,1362.0,836
content_d312eb371bcf,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.3,104,0.16,,95031
content_25325c787f79,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.0,104,0.23,,17204
content_f6de82076ad7,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,12.8,104,0.0,,622
content_bb2273ff6eed,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,12.7,104,0.0,5208.0,1447
content_14c19947d715,client_4ec9599fc2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.7,104,0.0,1099.0,628
content_630a607a674d,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,15.9,104,0.35,5945.0,572
content_7c9093fe4bb8,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.5,104,0.23,,19396
content_6c16039d7535,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,15.7,104,0.38,5540.0,5722
content_ca9647344fa0,client_4ec9599fc2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.4,104,0.37,1306.0,271
content_0a088256d577,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,18.6,104,0.08,5037.0,28252
content_292efd8c2a22,client_e629fa6598,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.0,104,0.71,1300.0,4774
content_f36eeddc975b,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.9,104,0.09,,1107
content_5064a39723fd,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.1,104,0.15,,32862
content_24436ba63b05,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,17.0,104,0.12,,2456
content_14f04df34e25,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.7,104,0.37,,10397
content_fc14d91b9d23,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.4,104,0.13,,1582
content_56b41848af2d,client_8527a891e2,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,92,0.0,2181.0,21
content_7943b231289a,client_8722616204,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.1,104,0.0,3101.0,107
content_4beb70d19972,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.1,104,0.56,1614.0,533
content_5b063a9d6a33,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.3,104,0.17,4170.0,12067
content_aa98ebf95fa8,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.6,104,0.18,1269.0,7078
content_cc797aa549c7,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,4.8,103,0.0,1510.0,8
content_f8cc9bdeee81,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.1,104,0.14,5499.0,2769
content_28499d01a0c6,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,19.2,104,0.06,6702.0,1676
content_33b4dceecad1,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.2,104,0.16,,181574
content_cad8fee2a36c,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,15.4,104,0.25,6162.0,31791
content_06378264a47d,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.7,104,0.0,1378.0,596
content_b8300b053e43,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.9,104,0.25,,7983
content_99f66f52d352,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,13.5,104,0.07,,2885
content_42949cdd3dde,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,10.5,104,1.05,4502.0,3037
content_d17681677e69,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.8,104,0.24,,201584
content_e4972ca56b3e,client_e29c9c180c,75,prune,LOW_IMPRESSIONS_OLD_PAGE,7.0,104,0.0,1372.0,2
content_ba3d470c48b0,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,10.8,104,0.0,,872
content_0358b86c3c58,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.2,104,0.24,,4134
content_80ccd59a719f,client_4e07408562,75,expand,STRIKING_THIN_CONTENT,16.2,104,0.35,,2314
content_f24ad3e1c775,client_8527a891e2,75,refresh,STRIKING_STALE_CONTENT,12.6,104,0.18,3284.0,564
content_e36acf1a6916,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.7,104,0.19,4385.0,8892
content_f72b2dfb8501,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.0,104,0.09,,7436
content_29bd947a59a3,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.1,104,0.1,,4069
content_2f9388c1ba9c,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.0,104,0.26,,4666
content_bb1b390a623b,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.5,104,0.06,,3294
content_37855a772f39,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,14.2,104,0.0,6675.0,332
content_90054bb357f7,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,10.6,104,0.0,5990.0,731
content_8f2c10c4f379,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,14.4,104,0.3,6944.0,2297
content_c1f330d0aff3,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.5,104,0.26,,10679
content_2d726b85c587,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,18.8,104,0.18,,1652
content_36dd471dc460,client_8527a891e2,75,refresh,STRIKING_STALE_CONTENT,13.0,104,0.0,1611.0,91
content_b03bdef6a21a,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,1.13,7642.0,12464
content_8c1c76c97848,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.6,104,0.78,,25410
content_befb04655cb5,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,18.0,104,0.77,2709.0,18439
content_340362b16729,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.8,104,0.2,,1955
content_e424bec1e0fd,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,17.1,104,0.76,5317.0,3950
content_9062c16c56ce,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,11.0,104,0.53,1432.0,5054
content_bcc20e112358,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,19.0,104,0.05,,2140
content_62ad075df42a,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,12.1,104,0.0,4748.0,140
content_a72d8fc76054,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.5,104,0.11,4998.0,5457
content_df2fdc138b93,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.1,104,0.69,,5100
content_31dd1f70e3cf,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.5,104,0.18,,12132
content_81ef864fbe6f,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,15.8,104,0.25,4912.0,1212
content_edb520528324,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,19.9,104,0.0,,155
content_3bdce54af17c,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.6,104,0.0,1458.0,105
content_5f81f901e2e6,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.0,104,0.32,,1555
content_e377951d052c,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,14.8,104,0.06,5552.0,3538
content_083e8f8426f7,client_624b60c58c,75,prune,LOW_IMPRESSIONS_OLD_PAGE,7.9,104,0.0,4000.0,14
content_f35ad69755db,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.6,104,0.0,1470.0,293
content_dcf44a9508f2,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.1,104,0.19,,50238
content_7ae89edc84f4,client_8527a891e2,75,prune,LOW_IMPRESSIONS_OLD_PAGE,18.1,104,0.0,3576.0,7
content_1d3d99888782,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,16.5,104,0.0,6023.0,1427
content_b9383c4e20d3,client_7f2253d7e2,75,refresh,STRIKING_STALE_CONTENT,15.3,106,0.23,2951.0,5286
content_896bf2cc27b7,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.9,104,0.04,,66359
content_2ddd507e0ff7,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.3,104,0.62,,1764
content_ea3970af2cc4,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,13.1,104,0.0,,185
content_6935194d6d56,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.0,104,0.22,,117210
content_78b6f55b4f70,client_4e07408562,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.8,104,0.0,1719.0,329
content_0f48c28e52b6,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,10.5,104,0.0,1661.0,211
content_bf596d776b90,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.0,104,0.35,,9078
content_3f30e812f2e7,client_624b60c58c,75,prune,LOW_IMPRESSIONS_OLD_PAGE,5.4,104,0.0,1265.0,21
content_4a77f09bb322,client_e629fa6598,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.8,104,0.44,1446.0,226
content_308218aae0cb,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,6.9,104,0.03,,32038
content_5744ea982dd6,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,9.8,104,0.14,,1393
content_5cd0f561dba3,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,5.0,104,0.62,,970
content_3643544dc1fc,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,14.4,104,0.0,5287.0,105
content_588ad89bda71,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,8.2,104,0.11,5626.0,5234
content_b131d25b08ec,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,12.6,104,0.53,1443.0,189
content_2a0b4da70435,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,13.1,104,0.53,1453.0,2434
content_648501791189,client_8722616204,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.5,104,0.0,5685.0,19
content_7b9085e8427a,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,10.3,104,0.3,5860.0,5916
content_995a6a2e2453,client_3fdba35f04,75,refresh,STRIKING_STALE_CONTENT,11.7,104,1.22,1200.0,82
content_9576e5dcef33,client_3fdba35f04,75,prune,LOW_IMPRESSIONS_OLD_PAGE,8.3,104,0.0,1614.0,32
content_4a46ee170015,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,16.0,104,0.72,5153.0,10691
content_ef05d1220323,client_19581e27de,75,expand,STRIKING_THIN_CONTENT,10.4,104,0.04,,2715
content_faed35c8b372,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,18.5,104,0.0,6501.0,1037
content_60ecb770a989,client_6208ef0f77,75,refresh,STRIKING_STALE_CONTENT,13.5,104,0.34,3873.0,2354
content_81655e274c6c,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.9,104,0.82,,1585
content_350cfe692130,client_3fdba35f04,75,rewrite metadata,LOW_CTR_ON_PAGE_1,7.2,104,0.38,1181.0,263
content_008976632003,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.7,104,0.43,,9318
content_6c7f71ab52fe,client_6208ef0f77,75,rewrite metadata,LOW_CTR_ON_PAGE_1,4.6,104,0.0,4906.0,3267
content_356ed2b5358f,client_19581e27de,75,rewrite metadata,LOW_CTR_ON_PAGE_1,3.5,104,0.33,,5672
